transaction_id,bank_id,bank_name,customer_id,amount,timestamp,merchant_category,location
322,101,Equity Bank,C0225,14839.6,2025-02-06 16:39:33,Transport,New Katherine
323,101,Equity Bank,C0024,47305.8,2025-02-06 11:48:57,Retail,North David
324,101,Equity Bank,C0159,29143.45,2025-02-06 05:40:28,Education,Donfort
325,101,Equity Bank,C0073,399.88,2025-02-06 11:21:38,Food,Hudsonview
326,101,Equity Bank,C0344,1944.75,2025-02-06 07:16:26,Food,West Emilyberg
327,101,Equity Bank,C0179,33196.26,2025-02-06 20:19:19,Transport,Anitaside
328,101,Equity Bank,C0172,46258.0,2025-02-06 04:52:49,Utilities,Olsenberg
329,101,Equity Bank,C0347,48720.35,2025-02-06 08:20:20,Health,Hardytown
330,101,Equity Bank,C0364,25060.11,2025-02-06 08:10:19,Education,Graveschester
331,101,Equity Bank,C0418,42158.28,2025-02-06 10:07:34,Food,Jasminton
332,101,Equity Bank,C0024,26037.71,2025-02-06 08:34:37,Health,Garciaberg
333,101,Equity Bank,C0115,8135.99,2025-02-06 07:01:34,Health,Micheletown
334,101,Equity Bank,C0203,23445.99,2025-02-06 02:23:39,Education,Lake Aprilborough
335,101,Equity Bank,C0030,13221.0,2025-02-06 03:46:33,Transport,Port Brookehaven
336,101,Equity Bank,C0094,42149.15,2025-02-06 08:27:59,Education,East Monica
337,101,Equity Bank,C0084,36783.76,2025-02-06 03:02:03,Transport,Sueshire
338,102,KCB Bank,C0223,35168.34,2025-02-06 15:14:26,Transport,West Danielborough
339,102,KCB Bank,C0156,11509.83,2025-02-06 17:03:49,Utilities,Lake Jamieland
340,102,KCB Bank,C0345,23423.96,2025-02-06 03:40:11,Education,Knoxfurt
341,102,KCB Bank,C0084,20619.19,2025-02-06 01:33:01,Retail,Elliottfort
342,102,KCB Bank,C0207,14493.33,2025-02-06 05:39:48,Utilities,Margaretchester
343,102,KCB Bank,C0233,41357.84,2025-02-06 02:13:17,Transport,Lisaville
344,102,KCB Bank,C0158,3557.04,2025-02-06 21:19:00,Health,East Jameston
345,102,KCB Bank,C0309,3711.28,2025-02-06 19:34:06,Transport,Erikport
346,102,KCB Bank,C0404,34198.7,2025-02-06 13:48:52,Utilities,Saraville
347,102,KCB Bank,C0179,43395.6,2025-02-06 08:48:11,Utilities,West Johnmouth
348,102,KCB Bank,C0265,31192.3,2025-02-06 01:05:52,Utilities,East Ryanberg
349,102,KCB Bank,C0239,6675.69,2025-02-06 14:30:46,Transport,Robertbury
350,102,KCB Bank,C0279,26755.1,2025-02-06 03:42:37,Utilities,Richardsstad
351,102,KCB Bank,C0327,962.29,2025-02-06 12:02:37,Transport,North Jose
352,102,KCB Bank,C0431,6782.36,2025-02-06 07:37:36,Health,Johnsonmouth
353,103,Absa Bank,C0094,5111.04,2025-02-06 05:28:25,Utilities,Hodgesborough
354,103,Absa Bank,C0279,23325.44,2025-02-06 22:10:55,Retail,Port Christian
355,103,Absa Bank,C0222,6728.65,2025-02-06 07:54:13,Health,Castilloberg
356,103,Absa Bank,C0220,18224.9,2025-02-06 02:41:55,Utilities,Byrdview
357,103,Absa Bank,C0428,17003.38,2025-02-06 14:17:31,Food,Marcusview
358,103,Absa Bank,C0099,14007.85,2025-02-06 13:49:15,Transport,North Christinafort
359,103,Absa Bank,C0017,9844.39,2025-02-06 03:39:21,Education,South Brady
360,103,Absa Bank,C0343,29228.3,2025-02-06 15:06:38,Retail,Paulside
361,103,Absa Bank,C0477,10220.95,2025-02-06 15:59:04,Utilities,Bobbyville
362,103,Absa Bank,C0277,48108.71,2025-02-06 15:28:08,Food,East Laurenborough
363,103,Absa Bank,C0143,37567.74,2025-02-06 13:03:41,Transport,North Davidmouth
364,103,Absa Bank,C0439,41441.81,2025-02-06 06:28:13,Transport,Port Davidmouth
365,103,Absa Bank,C0410,13710.94,2025-02-06 14:47:54,Education,New Jessica
366,103,Absa Bank,C0162,3527.64,2025-02-06 05:46:09,Retail,Lake Briana
367,103,Absa Bank,C0041,5917.84,2025-02-06 11:02:40,Utilities,Raymondton
368,103,Absa Bank,C0289,25473.96,2025-02-06 10:51:31,Retail,Port Shanebury
369,103,Absa Bank,C0235,41431.66,2025-02-06 14:17:30,Utilities,Lewisfurt
370,104,Standard Bank,C0039,19465.25,2025-02-06 10:12:39,Transport,Julieport
371,104,Standard Bank,C0441,46424.7,2025-02-06 08:40:56,Education,Lopezfurt
372,104,Standard Bank,C0043,27960.19,2025-02-06 01:20:25,Food,Martinezmouth
373,104,Standard Bank,C0443,5030.94,2025-02-06 18:51:48,Food,Valerieport
374,104,Standard Bank,C0187,46783.43,2025-02-06 17:35:47,Retail,New Justinville
375,104,Standard Bank,C0224,5177.43,2025-02-06 21:38:44,Food,West Sharon
376,104,Standard Bank,C0240,14774.23,2025-02-06 23:42:15,Retail,Josephshire
377,104,Standard Bank,C0423,22594.08,2025-02-06 03:24:01,Food,East Kevinfurt
378,104,Standard Bank,C0485,10621.16,2025-02-06 16:44:08,Education,East John
379,104,Standard Bank,C0279,650.55,2025-02-06 10:52:25,Retail,Johnsonview
380,104,Standard Bank,C0002,23396.22,2025-02-06 01:55:36,Retail,Adamfort
381,104,Standard Bank,C0233,16956.68,2025-02-06 22:59:33,Education,Thomasstad
382,104,Standard Bank,C0467,37495.73,2025-02-06 18:10:06,Education,Wardmouth
383,104,Standard Bank,C0148,30695.22,2025-02-06 02:14:03,Education,Allenborough
384,105,Access Bank,C0265,25400.68,2025-02-06 03:42:40,Food,Lake Maureen
385,105,Access Bank,C0035,11188.35,2025-02-06 11:13:09,Education,Wilsonside
386,105,Access Bank,C0364,23687.69,2025-02-06 21:54:52,Transport,Port Madeline
387,105,Access Bank,C0469,47882.1,2025-02-06 21:33:22,Transport,North Ellen
388,105,Access Bank,C0105,9718.4,2025-02-06 08:51:36,Food,Montgomeryton
389,105,Access Bank,C0297,11377.61,2025-02-06 21:40:07,Retail,West Aprilbury
390,105,Access Bank,C0188,47940.19,2025-02-06 08:12:06,Retail,New Keithburgh
391,105,Access Bank,C0092,18812.36,2025-02-06 23:59:50,Transport,Hillfurt
392,105,Access Bank,C0134,26210.21,2025-02-06 14:24:09,Health,Port Ryanshire
393,105,Access Bank,C0224,44048.11,2025-02-06 05:51:20,Transport,Joelfort
394,105,Access Bank,C0458,25649.8,2025-02-06 21:22:02,Transport,North Eric
395,105,Access Bank,C0264,35853.67,2025-02-06 06:44:44,Retail,Jimenezburgh
396,105,Access Bank,C0095,29606.72,2025-02-06 03:50:28,Education,East Teresa
397,106,Zenith Bank,C0185,25535.09,2025-02-06 09:09:45,Transport,Karenburgh
398,106,Zenith Bank,C0070,8456.85,2025-02-06 15:28:24,Food,Port Erica
399,106,Zenith Bank,C0430,19999.19,2025-02-06 04:37:44,Transport,Jacksontown
400,106,Zenith Bank,C0408,7439.08,2025-02-06 16:19:13,Transport,East Heatherstad
401,106,Zenith Bank,C0371,852.68,2025-02-06 12:59:44,Utilities,Lake Kaylaport
402,106,Zenith Bank,C0271,32314.78,2025-02-06 23:13:45,Education,Brownborough
403,106,Zenith Bank,C0338,37182.5,2025-02-06 10:31:36,Food,Racheltown
404,106,Zenith Bank,C0156,18978.64,2025-02-06 03:37:15,Food,West Michael
405,106,Zenith Bank,C0085,6451.06,2025-02-06 21:07:05,Education,Lake Alicia
406,106,Zenith Bank,C0298,911.03,2025-02-06 18:24:31,Education,Melendezland
407,106,Zenith Bank,C0123,45105.53,2025-02-06 20:17:59,Transport,Lake Jasonbury
408,107,First Bank,C0016,30707.4,2025-02-06 14:03:10,Utilities,Port Courtney
409,107,First Bank,C0022,24497.54,2025-02-06 17:22:30,Transport,East John
410,107,First Bank,C0364,8133.01,2025-02-06 10:47:00,Utilities,Port Kelly
411,107,First Bank,C0394,11036.05,2025-02-06 02:16:27,Retail,South James
412,107,First Bank,C0337,6557.96,2025-02-06 03:00:35,Transport,South Angelaport
413,107,First Bank,C0300,5830.36,2025-02-06 00:15:01,Health,New Meganmouth
414,107,First Bank,C0224,11410.52,2025-02-06 07:07:13,Transport,Nicolasburgh
415,107,First Bank,C0225,534.77,2025-02-06 01:04:33,Retail,Annaview
416,107,First Bank,C0326,25511.38,2025-02-06 12:56:56,Food,North Emily
417,107,First Bank,C0306,39491.23,2025-02-06 04:28:44,Retail,Port Joeland
418,107,First Bank,C0067,13919.46,2025-02-06 21:11:17,Retail,New Jodi
419,107,First Bank,C0245,44620.86,2025-02-06 03:41:57,Retail,Bryanthaven
420,107,First Bank,C0381,35789.53,2025-02-06 13:22:38,Utilities,North Ericview
421,107,First Bank,C0025,47183.87,2025-02-06 05:51:31,Transport,Davishaven
422,107,First Bank,C0213,4036.62,2025-02-06 06:31:02,Food,Scotthaven
423,107,First Bank,C0396,15894.93,2025-02-06 22:30:50,Health,South Jimmy
424,107,First Bank,C0150,48763.22,2025-02-06 08:11:18,Retail,Pattersonhaven
425,107,First Bank,C0011,4507.02,2025-02-06 09:03:10,Retail,Port Logan
426,108,Ecobank,C0091,34949.56,2025-02-06 02:10:21,Food,Ericksonhaven
427,108,Ecobank,C0457,29255.79,2025-02-06 16:51:33,Utilities,Moralesshire
428,108,Ecobank,C0013,22561.44,2025-02-06 05:00:53,Health,West Jeffreyview
429,108,Ecobank,C0106,41358.32,2025-02-06 08:14:58,Food,South Melvin
430,108,Ecobank,C0211,32589.31,2025-02-06 07:35:57,Utilities,Maddoxville
431,108,Ecobank,C0325,22534.16,2025-02-06 15:57:35,Health,North Sarah
432,108,Ecobank,C0188,21500.57,2025-02-06 12:02:28,Utilities,New Colleen
433,108,Ecobank,C0136,7663.35,2025-02-06 04:22:25,Transport,Cobbchester
434,108,Ecobank,C0090,20179.34,2025-02-06 14:58:11,Retail,Port Oscarville
435,108,Ecobank,C0191,47305.23,2025-02-06 16:39:22,Transport,North Lukefurt
436,108,Ecobank,C0470,24379.91,2025-02-06 18:59:26,Retail,Lake Christinestad
437,108,Ecobank,C0266,2588.97,2025-02-06 14:53:23,Education,Patriciamouth
438,108,Ecobank,C0401,38692.01,2025-02-06 22:53:46,Food,Kimberlyfort
439,108,Ecobank,C0318,13711.0,2025-02-06 21:13:17,Food,North Brandishire
440,108,Ecobank,C0138,25768.01,2025-02-06 20:06:19,Education,Deannaport
441,109,UBA,C0353,40397.46,2025-02-06 20:50:18,Education,Haleside
442,109,UBA,C0221,46216.58,2025-02-06 05:22:05,Education,Port Katrina
443,109,UBA,C0089,6557.81,2025-02-06 05:19:30,Transport,North Samantha
444,109,UBA,C0119,10921.4,2025-02-06 03:32:07,Health,South Jasonstad
445,109,UBA,C0170,14081.63,2025-02-06 19:34:48,Health,Michellefort
446,109,UBA,C0189,43139.24,2025-02-06 08:08:53,Transport,Lake Johnberg
447,109,UBA,C0218,31085.27,2025-02-06 04:40:48,Health,Kimfort
448,109,UBA,C0482,45522.04,2025-02-06 19:02:36,Food,West Cindyland
449,109,UBA,C0204,4357.62,2025-02-06 09:21:30,Health,Lake Leslieport
450,109,UBA,C0113,32396.69,2025-02-06 15:20:10,Utilities,Jamiehaven
451,109,UBA,C0492,40010.83,2025-02-06 21:09:16,Health,Lake John
452,109,UBA,C0017,19367.81,2025-02-06 12:55:45,Food,West Amyton
453,109,UBA,C0473,40498.16,2025-02-06 21:20:33,Utilities,South Taylorport
454,109,UBA,C0239,21103.73,2025-02-06 07:47:19,Food,Port Jodifort
455,109,UBA,C0279,13425.69,2025-02-06 16:27:24,Food,Onealborough
456,109,UBA,C0264,12262.51,2025-02-06 03:00:51,Education,Lake Danielleburgh
457,109,UBA,C0446,15289.28,2025-02-06 10:54:48,Transport,New Jennifer
458,109,UBA,C0007,9299.19,2025-02-06 17:01:27,Transport,New Josephhaven
459,109,UBA,C0111,26198.24,2025-02-06 06:47:57,Health,North Katiestad
460,109,UBA,C0226,43873.36,2025-02-06 21:03:16,Utilities,Gilbertfurt
461,110,Stanbic Bank,C0358,18851.8,2025-02-06 17:46:58,Food,North Madelineton
462,110,Stanbic Bank,C0071,40834.3,2025-02-06 18:50:05,Utilities,North Howardland
463,110,Stanbic Bank,C0270,18469.76,2025-02-06 07:07:19,Health,East Shannon
464,110,Stanbic Bank,C0115,21697.34,2025-02-06 19:54:02,Education,Buchananton
465,110,Stanbic Bank,C0382,13916.87,2025-02-06 14:05:09,Utilities,Molinahaven
466,110,Stanbic Bank,C0275,27547.1,2025-02-06 23:08:03,Utilities,Hernandezside
467,110,Stanbic Bank,C0271,11265.82,2025-02-06 07:05:45,Retail,Lake Sharon
468,110,Stanbic Bank,C0294,6916.8,2025-02-06 04:15:09,Health,South Timothyside
469,110,Stanbic Bank,C0135,37506.38,2025-02-06 05:45:28,Retail,Jeremyberg
470,110,Stanbic Bank,C0097,44597.43,2025-02-06 14:46:15,Transport,Andrewsport
471,110,Stanbic Bank,C0320,23808.99,2025-02-06 20:38:22,Retail,Danside
472,101,Equity Bank,C0147,24632.95,2025-02-07 15:36:41,Education,New Lori
473,101,Equity Bank,C0180,49395.67,2025-02-07 15:13:16,Retail,Lake Sean
474,101,Equity Bank,C0268,14905.12,2025-02-07 13:50:37,Transport,East Jessicamouth
475,101,Equity Bank,C0222,26359.66,2025-02-07 04:31:34,Transport,South Nathanielview
476,101,Equity Bank,C0467,24066.76,2025-02-07 11:21:37,Retail,Johnsonchester
477,101,Equity Bank,C0062,19914.13,2025-02-07 07:00:02,Food,Delacruzstad
478,101,Equity Bank,C0167,280.17,2025-02-07 06:15:23,Transport,New Christine
479,101,Equity Bank,C0377,14679.25,2025-02-07 02:31:14,Utilities,East Bradfort
480,101,Equity Bank,C0096,10860.98,2025-02-07 11:07:06,Health,Walkerbury
481,101,Equity Bank,C0449,40719.01,2025-02-07 22:50:55,Utilities,West Kayleechester
482,101,Equity Bank,C0062,12571.6,2025-02-07 02:31:39,Transport,South Ronald
483,101,Equity Bank,C0227,12512.28,2025-02-07 14:40:19,Education,Jasonland
484,102,KCB Bank,C0098,10535.06,2025-02-07 08:07:42,Health,Meyersmouth
485,102,KCB Bank,C0197,26297.3,2025-02-07 20:05:22,Utilities,Markmouth
486,102,KCB Bank,C0233,44876.71,2025-02-07 12:04:49,Retail,Elizabethfort
487,102,KCB Bank,C0367,25811.31,2025-02-07 01:17:24,Transport,South Erin
488,102,KCB Bank,C0302,48260.55,2025-02-07 18:30:25,Education,North Stephanieport
489,102,KCB Bank,C0475,37540.97,2025-02-07 00:39:51,Education,South Ashley
490,102,KCB Bank,C0271,34537.19,2025-02-07 02:34:46,Health,East Joshua
491,102,KCB Bank,C0122,7719.0,2025-02-07 11:38:03,Health,Frankhaven
492,102,KCB Bank,C0152,49625.43,2025-02-07 07:25:37,Utilities,West Lisa
493,102,KCB Bank,C0246,20844.4,2025-02-07 20:01:04,Utilities,North Jeffrey
494,102,KCB Bank,C0142,40537.29,2025-02-07 16:32:10,Food,Port Nicholasview
495,103,Absa Bank,C0462,47811.46,2025-02-07 16:09:47,Food,North Barry
496,103,Absa Bank,C0352,24544.81,2025-02-07 13:15:37,Utilities,Mccallburgh
497,103,Absa Bank,C0371,24355.65,2025-02-07 05:04:30,Transport,Wrightville
498,103,Absa Bank,C0296,35429.45,2025-02-07 07:38:38,Food,North Brian
499,103,Absa Bank,C0167,15070.87,2025-02-07 07:06:20,Utilities,Port Lisa
500,103,Absa Bank,C0104,36600.82,2025-02-07 23:09:49,Retail,Reyesfurt
501,103,Absa Bank,C0475,19522.36,2025-02-07 18:25:14,Utilities,Brianmouth
502,103,Absa Bank,C0012,44983.47,2025-02-07 20:30:55,Transport,Jenniferhaven
503,103,Absa Bank,C0368,19727.19,2025-02-07 07:23:27,Transport,Larachester
504,103,Absa Bank,C0244,46637.89,2025-02-07 05:46:59,Education,Rodriguezton
505,103,Absa Bank,C0453,39095.85,2025-02-07 00:52:59,Retail,South Rebeccashire
506,103,Absa Bank,C0371,4438.52,2025-02-07 14:31:50,Food,Brookeburgh
507,103,Absa Bank,C0080,45940.44,2025-02-07 17:04:12,Transport,Port Jenniferville
508,104,Standard Bank,C0286,15282.38,2025-02-07 07:51:33,Retail,Lake Megan
509,104,Standard Bank,C0298,29099.01,2025-02-07 20:26:45,Education,Wilsonport
510,104,Standard Bank,C0357,19019.15,2025-02-07 04:41:48,Retail,Klineborough
511,104,Standard Bank,C0276,14404.76,2025-02-07 21:07:01,Education,Bentleytown
512,104,Standard Bank,C0213,46370.84,2025-02-07 06:40:11,Utilities,New Barbara
513,104,Standard Bank,C0287,6252.69,2025-02-07 19:23:07,Retail,Duncanville
514,104,Standard Bank,C0390,30038.3,2025-02-07 19:55:33,Education,East Marvin
515,104,Standard Bank,C0251,7243.92,2025-02-07 20:25:29,Education,East Danielberg
516,104,Standard Bank,C0095,25931.61,2025-02-07 23:47:37,Utilities,Hoganbury
517,104,Standard Bank,C0493,2023.65,2025-02-07 18:34:20,Transport,Wendyside
518,104,Standard Bank,C0118,30314.39,2025-02-07 05:53:12,Food,Michaelmouth
519,104,Standard Bank,C0100,37662.69,2025-02-07 23:57:56,Transport,Katrinafort
520,105,Access Bank,C0425,40036.11,2025-02-07 01:23:55,Health,West Cassandra
521,105,Access Bank,C0006,43378.83,2025-02-07 07:44:27,Utilities,Port Antoniohaven
522,105,Access Bank,C0107,37798.8,2025-02-07 03:47:21,Retail,East Bradley
523,105,Access Bank,C0127,45380.74,2025-02-07 12:02:05,Utilities,Elliottville
524,105,Access Bank,C0106,20195.68,2025-02-07 16:44:42,Food,Jacquelineport
525,105,Access Bank,C0245,16622.63,2025-02-07 21:36:14,Health,West Sandraberg
526,105,Access Bank,C0091,30210.59,2025-02-07 23:13:31,Transport,Jimmyshire
527,105,Access Bank,C0392,14002.67,2025-02-07 15:04:49,Utilities,Esparzaview
528,105,Access Bank,C0411,49989.96,2025-02-07 19:56:46,Retail,Bryanchester
529,105,Access Bank,C0275,48557.98,2025-02-07 22:20:05,Transport,North Kennethborough
530,105,Access Bank,C0070,13667.1,2025-02-07 06:50:41,Retail,Port Kimberly
531,105,Access Bank,C0010,6640.86,2025-02-07 15:09:44,Health,New Patrick
532,105,Access Bank,C0165,25876.51,2025-02-07 12:22:03,Food,Anneview
533,105,Access Bank,C0486,358.09,2025-02-07 10:06:04,Education,Cunninghamland
534,106,Zenith Bank,C0113,18978.31,2025-02-07 15:22:34,Health,Jeffreyside
535,106,Zenith Bank,C0095,20417.95,2025-02-07 10:16:51,Transport,Port Julie
536,106,Zenith Bank,C0079,21163.75,2025-02-07 18:45:50,Transport,South Brianport
537,106,Zenith Bank,C0353,26349.74,2025-02-07 17:00:39,Retail,Samuelmouth
538,106,Zenith Bank,C0083,32707.69,2025-02-07 03:07:44,Retail,Ochoaberg
539,106,Zenith Bank,C0483,35768.31,2025-02-07 15:23:57,Food,East Ashleyville
540,106,Zenith Bank,C0189,49903.68,2025-02-07 07:45:14,Transport,Lambertborough
541,106,Zenith Bank,C0263,25615.37,2025-02-07 18:25:19,Transport,Port Barbara
542,106,Zenith Bank,C0465,46271.33,2025-02-07 17:17:43,Food,Jenniferside
543,106,Zenith Bank,C0001,49499.71,2025-02-07 21:36:15,Health,North Charlesborough
544,106,Zenith Bank,C0109,45949.97,2025-02-07 21:55:13,Food,Lake Emily
545,106,Zenith Bank,C0020,49431.44,2025-02-07 13:15:45,Food,East Ryan
546,106,Zenith Bank,C0485,20889.87,2025-02-07 21:08:15,Utilities,West Daniel
547,106,Zenith Bank,C0335,19822.05,2025-02-07 13:53:47,Utilities,South Maria
548,106,Zenith Bank,C0267,16012.98,2025-02-07 21:01:34,Health,Davidstad
549,106,Zenith Bank,C0427,1546.37,2025-02-07 09:22:51,Utilities,West Kevin
550,106,Zenith Bank,C0374,42552.82,2025-02-07 02:31:02,Retail,Robinmouth
551,106,Zenith Bank,C0257,31983.62,2025-02-07 12:04:30,Education,Andreaburgh
552,106,Zenith Bank,C0118,3312.41,2025-02-07 20:02:41,Utilities,East Haroldtown
553,106,Zenith Bank,C0148,32254.35,2025-02-07 15:58:39,Education,Lake Ryan
554,107,First Bank,C0419,25044.07,2025-02-07 06:01:36,Retail,West Christine
555,107,First Bank,C0264,9777.81,2025-02-07 19:50:34,Health,Haileyland
556,107,First Bank,C0042,27833.21,2025-02-07 23:49:52,Utilities,West Andrea
557,107,First Bank,C0322,5740.33,2025-02-07 11:09:58,Transport,South Darrellfort
558,107,First Bank,C0087,37403.23,2025-02-07 06:09:48,Retail,Serranoborough
559,107,First Bank,C0015,29041.46,2025-02-07 00:42:23,Food,Lake Rickyview
560,107,First Bank,C0220,49150.3,2025-02-07 06:12:10,Food,North Jacob
561,107,First Bank,C0384,26950.39,2025-02-07 20:28:10,Health,Paulmouth
562,107,First Bank,C0427,2925.02,2025-02-07 16:49:30,Education,Belindaborough
563,107,First Bank,C0418,7066.4,2025-02-07 10:53:42,Retail,Brianview
564,107,First Bank,C0374,16731.62,2025-02-07 15:25:26,Education,Amandaburgh
565,107,First Bank,C0371,38131.94,2025-02-07 10:06:09,Food,South Christinechester
566,107,First Bank,C0126,19802.88,2025-02-07 13:26:14,Education,Vanessaside
567,107,First Bank,C0044,38133.89,2025-02-07 17:04:17,Health,Port Krystalshire
568,107,First Bank,C0005,1326.34,2025-02-07 04:28:40,Education,Greenefort
569,107,First Bank,C0076,15574.06,2025-02-07 04:00:52,Food,Kennethborough
570,107,First Bank,C0376,17420.34,2025-02-07 09:04:41,Transport,West Patrickside
571,107,First Bank,C0364,36239.13,2025-02-07 19:11:16,Utilities,Jonesborough
572,107,First Bank,C0286,38586.56,2025-02-07 01:59:11,Education,Lake Jillfurt
573,107,First Bank,C0245,27738.01,2025-02-07 11:45:26,Education,Martinbury
574,108,Ecobank,C0444,47880.54,2025-02-07 18:01:40,Health,West Terrifort
575,108,Ecobank,C0283,40994.23,2025-02-07 21:43:29,Health,West Melissastad
576,108,Ecobank,C0396,44535.87,2025-02-07 08:10:38,Education,South Kathryn
577,108,Ecobank,C0255,22376.27,2025-02-07 11:38:26,Food,New George
578,108,Ecobank,C0494,4670.99,2025-02-07 08:46:30,Education,Port Bethchester
579,108,Ecobank,C0050,201.04,2025-02-07 13:25:03,Education,Port Nicole
580,108,Ecobank,C0369,42025.0,2025-02-07 18:46:09,Utilities,North Davidmouth
581,108,Ecobank,C0202,1515.05,2025-02-07 09:01:40,Education,Reevesbury
582,108,Ecobank,C0431,1631.86,2025-02-07 00:33:17,Utilities,West Kevinmouth
583,108,Ecobank,C0290,1816.54,2025-02-07 14:43:01,Food,Port Sierraberg
584,108,Ecobank,C0057,21358.62,2025-02-07 10:01:25,Food,Hernandezside
585,108,Ecobank,C0407,41954.67,2025-02-07 18:22:05,Health,Jamesport
586,108,Ecobank,C0260,44687.1,2025-02-07 10:21:25,Food,North Michaelburgh
587,108,Ecobank,C0148,10684.44,2025-02-07 12:35:23,Transport,Howardborough
588,108,Ecobank,C0224,46446.42,2025-02-07 19:10:54,Health,Ballburgh
589,108,Ecobank,C0353,13439.06,2025-02-07 22:28:50,Transport,East Gregory
590,108,Ecobank,C0252,9762.5,2025-02-07 14:03:39,Retail,Davidbury
591,108,Ecobank,C0392,14039.14,2025-02-07 23:50:28,Education,Jamietown
592,109,UBA,C0138,31650.56,2025-02-07 21:39:33,Education,Hernandezview
593,109,UBA,C0286,19475.43,2025-02-07 01:52:58,Transport,Sonyahaven
594,109,UBA,C0289,25865.68,2025-02-07 11:56:14,Transport,Nancyberg
595,109,UBA,C0065,16042.43,2025-02-07 06:15:26,Utilities,Port Kim
596,109,UBA,C0163,16022.12,2025-02-07 00:19:13,Retail,North Paulbury
597,109,UBA,C0430,45700.51,2025-02-07 10:07:45,Transport,Jasonshire
598,109,UBA,C0321,44245.01,2025-02-07 00:14:40,Utilities,Lisaberg
599,109,UBA,C0103,20202.4,2025-02-07 00:08:48,Retail,Alexisborough
600,109,UBA,C0076,36317.84,2025-02-07 22:14:44,Education,Jonesmouth
601,109,UBA,C0399,5314.8,2025-02-07 18:01:32,Transport,South Ashley
602,109,UBA,C0128,19803.61,2025-02-07 10:34:33,Transport,West Arthur
603,109,UBA,C0384,734.09,2025-02-07 23:26:11,Utilities,New Danielbury
604,109,UBA,C0076,48486.93,2025-02-07 14:17:42,Utilities,New Dianeville
605,109,UBA,C0299,49775.83,2025-02-07 23:32:01,Food,South Robertmouth
606,109,UBA,C0019,15446.74,2025-02-07 05:46:28,Food,Wallacechester
